02,22969392259,1699800733,1699801419
02,82680061977,1699626523,1699627440
01,82680061977,1705132279,1705132769
02,82680061977,1689509230,1689510180
01,22969392259,1697678846,1697679649
02,77448661144,1706437722,1706437812
02,89059895452,1708140343,1708141972
01,82680061977,1681221239,1681222478
02,77448661144,1692113338,1692114299
02,37847348424,1692298954,1692300515
02,32341421861,1701412587,1701414267
01,89381904267,1689673734,1689674143
01,77448661144,1688314043,1688315060
01,82680061977,1690506443,1690506819
01,85025949705,1701629802,1701630940
02,82680061977,1686066665,1686068446
01,89381904267,1703348423,1703349830
02,82680061977,1694695580,1694697248
02,93665820300,1702360556,1702362056
02,77448661144,1698744144,1698745355
01,66421682093,1704363781,1704365170
02,49556740639,1691149149,1691150906
01,89059895452,1708892553,1708893414
02,77448661144,1697583306,1697584231
01,85025949705,1684530174,1684530283
02,49556740639,1684308492,1684309637
02,37847348424,1683351351,1683352067
01,89846216275,1681281607,1681282888
02,37847348424,1703320600,1703320671
02,78057840082,1689854346,1689855116
02,78632249877,1680579919,1680581518
01,49556740639,1705686422,1705686863
01,98088860024,1704843547,1704845254
02,89846216275,1686676118,1686677702
02,82680061977,1689702152,1689703001
01,89381904267,1687518951,1687520572
02,32341421861,1699226287,1699227225
01,82680061977,1680010960,1680011352
02,93665820300,1689005433,1689006789
01,49556740639,1694698825,1694699240
01,32341421861,1705063004,1705063737
02,22969392259,1706694071,1706694408
02,77448661144,1693834266,1693835473
01,78632249877,1703452076,1703452685
02,89059895452,1693727496,1693727603
01,85025949705,1705280938,1705282163
01,66421682093,1684358211,1684359075
02,32341421861,1688894432,1688895830
01,89059895452,1696838139,1696839265
02,89846216275,1700222058,1700222178
02,78057840082,1708106923,1708108144
01,78632249877,1690687379,1690688263
01,85025949705,1693867357,1693868030
01,93665820300,1681005844,1681006323
01,93665820300,1707864297,1707865727
01,37847348424,1687360085,1687360799
02,49556740639,1708987829,1708988552
02,89846216275,1703362218,1703363412
01,93665820300,1695799284,1695800436
02,37847348424,1704064535,1704065341
02,82680061977,1695022570,1695022907
01,89381904267,1684173707,1684174012
