01,78057840082,1708000177,1708000746
02,98088860024,1680127665,1680127778
01,77448661144,1691284224,1691284589
02,89846216275,1699495560,1699496210
02,32341421861,1688804854,1688805903
02,98088860024,1705336080,1705337855
01,32341421861,1701179756,1701180737
02,82680061977,1710222085,1710222219
01,32341421861,1698386609,1698388041
01,82680061977,1700657401,1700659183
02,32341421861,1683622219,1683622644
01,85025949705,1699653141,1699653216
02,32341421861,1682201141,1682201466
02,89059895452,1707462358,1707463223
01,66421682093,1703959968,1703961122
02,85025949705,1693739473,1693740253
02,78057840082,1684336178,1684336799
02,89381904267,1688063599,1688065033
01,66421682093,1684356810,1684357086
02,98088860024,1690744370,1690744493
02,89846216275,1708294714,1708295975
01,89381904267,1684296303,1684297539
01,85025949705,1694044428,1694045857
02,78057840082,1684525459,1684525659
