01,22969392259,1704720857,1704722474
02,78057840082,1706968941,1706969564
01,78057840082,1700312518,1700313984
01,37847348424,1694778833,1694779043
02,66421682093,1692720725,1692722315
01,98088860024,1700575325,1700576092
02,89846216275,1700850942,1700851672
02,32341421861,1695212920,1695214425
01,22969392259,1707184705,1707185799
02,66421682093,1710493419,1710493819
02,85025949705,1708921573,1708922033
02,89381904267,1692344231,1692344984
01,89059895452,1703233845,1703235303
02,89059895452,1681631620,1681632463
01,89381904267,1686304450,1686305600
02,98088860024,1702018045,1702018509
02,82680061977,1679770916,1679771773
02,89846216275,1709491573,1709492847
01,82680061977,1703371578,1703371643
02,78057840082,1692259061,1692259539
02,78632249877,1703820390,1703821326
02,89381904267,1698959852,1698959996
01,89381904267,1693173330,1693174093
02,82680061977,1685250158,1685251390
02,32341421861,1690661166,1690662474
01,78632249877,1685034231,1685035985
01,77448661144,1711227120,1711227571
02,82680061977,1703009574,1703010485
01,85025949705,1681463571,1681464845
01,89381904267,1700558594,1700560091
